fax	faks, fax
subscribes	berlangganan, langganan
subscript	subskrip
subscription	berlangganan, langganan
subscriptions	langganan
subsections	subbagian
subset	subset
subsided	reda
subsidies	subsidi
subsidised	bersubsidi
subsidized	disubsidi
subsidy	subsidi
subsistence	rezeki, penghidupan
subsp	subsp
subst	subst
substance	zat, substansi
substances	zat
substantiated	dibiakkan
substantive	substantif
substituent	substituen
substitute	pengganti, gantikan
substitutes	pengganti
substitution	pergantian, penggantian, substitusi
substitutions	substitusi
subsystem	subsistem
subsystems	subsistem
subtemplates	subtemplates
subterranean	subterranean
subtitles	subjudul
subtle	halus
subtropical	subtropis
subtype	subtipe
suburb	kelurahan
suburban	suburban
suburbs	suburbs
subway	subway
success	sukses, kesuksesan, berhasil, keberhasilan
successes	keberhasilan
succession	suksesi
successor	penerus
successors	penerus
succinate	suksinat
such	such
suck	payah, suck, hisap, isap
sucked	dihisap, mengisap, disedot, tersedot
sucker	pengisap
suckers	pengisap
sucking	mengisap, menghisap
sucks	sucks, menyebalkan
suco	suco
suction	isapan, penyedotan, penyedot, penghisap
sud	sud
sudan	sudan
sudden	mendadak
sudeep	sudeep
sudoku	sudoku
sue	sue
sued	digugat, menggugat
sues	menggugat
suet	suet
suez	suez
suffer	menderita
suffered	menderita
suffering	penderitaan, derita, menderita
suffern	suffern
sufficient	kecukupan
suffix	akhiran
suffixes	akhiran
suffocated	tercekik
suffolk	suffolk
suffrage	suffrage
sufis	sufi
sugar	gula, sugar
sugarcane	tebu
sugarloaf	sugarloaf
sugarman	sugarman
sugata	sugata
suggest	sarankan, menyarankan
suggested	saran, menyarankan, disarankan
suggesting	mengusulkan, menyarankan
suggestion	usul, sugesti, saran
suggestions	saran
suggests	menyarankan, sarankan
sugimoto	sugimoto
suh	suh
sui	sui
suing	menggugat
suit	setelan, gugatan, jas, suit
suita	suita
suitcase	koper
suite	suite
suites	suite
suitors	pelamar
suits	setelan, jas
suk	suk
sukhbir	sukhbir
suki	suki
sukkot	sukkot
sula	sula
sulaiman	sulaiman
sulawesi	sulawesi
sulcus	sulcus
sulejman	sulejman
sulfa	sulfa
sulfate	sulfat
sulfide	sulfida
sulfonate	sulfonat
sulfur	sulfur, belerang
suliman	suliman
sulk	merajuk
sulking	merajuk, ngambek
sullied	dinodai
sulphide	sulfida
sulphur	sulfur, belerang
sulphurous	sulfit
sultan	sultan
sultana	sultana
sultani	sultani
sulu	sulu
sum	sum, jumlah
sumac	perdu
sumatra	sumatera, sumatra
sumatran	sumatera
sumba	sumba
sumer	sumeria
sumerians	sumeria
summa	summa
summarised	dirangkum
summarized	diringkas
summarizing	merangkum
summary	rangkuman, ringkasan
summation	penjumlahan
summed	diringkas
summer	summer
summers	summers
summit	ktt, summit
summoned	dipanggil
summoning	pemanggilan
sumner	sumner
sumo	sumo
sump	sump
sumqayit	sumqayit
sums	merangkum, meringkas
sumy	sumy
sun	mentari, matahari, sun
sunbathing	berjemur
sunburst	sunburst
sunda	sunda
sundae	sundae
sundar	sundar
sunday	minggu
sundays	minggu
sunder	sunder
sundowners	sundowners
sundowns	sundowns
sung	sung, dinyanyikan
sunglasses	kacamata
sunnah	sunah, sunnah
sunni	sunni
sunny	cerah, sunny
sunnyside	sunnyside
sunrise	sunrise
suns	matahari
sunset	senja, sunset
sunshine	mentari, sunshine
sunspot	sunspot
suntan	suntan
supa	supa
supe	supe
super	super
superb	hebat
supercars	supercars
supercharged	supercharged
superchargers	supercharger
supercontinent	superbenua
supercritical	supercritical
superficial	dangkal
superfly	superfly
supergirl	supergirl
superheavy	superheavy
superhero	superhero
superheroes	superhero
superintendent	pengawas, inspektur
superior	superior, unggul
superiority	keunggulan
superiors	atasan
superlatives	superlatives
superman	superman
supermarket	supermarket
supermarkets	supermarket
supermini	supermini
supermodels	supermodel
supermoto	supermoto
supernatural	supranatural, supernatural
supernova	supernova
supernovas	supernova
superscripts	superskrip
superseded	tergantikan
supersonic	supersonik
supersonics	supersonics
superstars	superstar
superstitions	takhayul, tahayul
supervised	diawasi
supervisor	pengawas, supervisor
supervisors	supervisor
suplex	suplex
supper	perjamuan
suppl	suppl
supplement	tambahan, supplement, suplemen
supplemental	supplemental
supplements	suplemen
supplied	disediakan
supplier	supplier, pemasok
suppliers	supplier, pemasok
supplies	pasokan, perlengkapan, persediaan
supply	pasokan, suplai, memasok, supply
supplying	memasok
support	dukungan, dukung, support, mendukung
supported	didukung
supporters	pendukung
supporting	mendukung
supports	mendukung
suppose	misalkan
supposes	mengandaikan
supposing	misalkan
suppressed	ditekan
suppression	penekanan
suppressor	penekan, peredam
suppressors	peredam, penekan
suprema	suprema
supremacy	supremasi
supreme	supreme, agung
supremes	supremes
supt	supt
sura	sura
surah	surah
surakarta	surakarta
sure	pasti, yakin, tentu
surety	penjamin
surf	surf, ombak, selancar, surfing
surface	permukaan
surfaces	permukaan
surfer	peselancar, surfer
surfers	peselancar
surfing	surfing, berselancar, selancar
surge	lonjakan, surge
surgeries	pembedahan
surgery	operasi, pembedahan, bedah
surgical	pembedahan, bedah
surging	bergelombang
suri	suri
surinam	surinam
suriname	suriname
surman	surman
surnamed	bermarga
surplus	surplus
surprise	kejutan
surprised	kaget, terkejut
surrender	menyerah
surrey	surrey
surrogates	surrogates
surround	mengelilingi, kelilingi, mengepung, kepung
surrounded	dikelilingi, terkepung, mengepung
surrounding	sekitarnya, seputar
surveillance	surveilans, surveillance, pengawasan
survey	survey, survei
surveyed	disurvei
surveying	survei
surveyor	surveyor
surveys	survei
survival	survival
survivor	survivor
survivors	survivor
surya	surya
sus	sus
susan	susan
susannah	susannah
susanne	susanne
sushi	sushi
sushmita	sushmita
suso	suso
suspected	dicurigai, diduga
suspecting	mencurigai
suspects	tersangka
suspend	suspensi, tangguhkan
suspended	diskors, ditangguhkan
suspending	menangguhkan
suspense	ketegangan
suspension	suspensi, penangguhan, skors
suspicion	kecurigaan
suspicions	kecurigaan
sussex	sussex
sussman	sussman
sustainable	berkelanjutan
sustained	berkelanjutan
sustains	menopang
susy	susy
sutherland	sutherland
sutra	sutra
sutton	sutton
suture	jahitan
suu	suu
suvs	suv
suyu	suyu
suzan	suzan
suze	suze
suzette	suzette
suzhou	suzhou
suzi	suzi
suzie	suzie
suzuki	suzuki
suzy	suzy
svaneti	svaneti
svc	svc
svd	svd
svedberg	svedberg
sverdrup	sverdrup
svetoslav	svetoslav
svga	svga
svl	svl
svn	svn
svp	svp
svr	svr
svt	svt
svu	svu
svyatoslav	svyatoslav
swa	swa
swabs	penyeka
swaddling	lampin
swadesh	swadesh
swadeshi	swadeshi
swag	swag
swagger	swagger, kesombongan
swaim	swaim
swainson	swainson
swallow	menelan, swallow, telan
swallowed	menelan, ditelan, tertelan
swallowing	menelan
swaminathan	swaminathan
swamp	rawa
swamy	swamy
swan	swan, angsa
swank	swank
swans	angsa
swap	swap
swarm	kawanan
swarming	berkerumun
swart	swart
swartz	swartz
swastikas	swastika
swat	swat
swatch	swatch
sway	goyangan, bergoyang, sway
swayed	bergoyang
swayne	swayne
swb	swb
swe	swe
swear	bersumpahlah, bersumpah
swearing	bersumpah
swearingen	swearingen
swears	bersumpah
sweat	keringat, berkeringat, sweat
sweater	sweater
sweaters	sweater
sweating	berkeringat
sweaty	berkeringat
sweden	swedia
swedish	swedia
sweep	menyapu, sapu, sapuan
sweeper	penyapu
sweepers	penyapu
sweeping	menyapu
sweet	sweet, manis
sweeteners	pemanis
sweetening	pemanis
sweetest	termanis
sweetheart	sayang
sweetie	sweetie
sweetman	sweetman
sweets	permen, manisan
swell	membengkak
swelling	pembengkakan, bengkak
swells	membengkak
swerved	membelok, meliuk
swerving	meliuk
swift	swift
swifts	swifts
swill	membilas
swim	berenang, renang
swimmer	perenang
swimmers	perenang
swimming	berenang, renang
swimwear	renang
swine	babi
swing	ayunkan, ayun, ayunan, swing
swingers	swingers
swinging	berayun
swingle	swingle
swings	ayunan
swipe	usap
swiped	mengusap
swiping	menggesekkan
swirl	pusaran
swiss	swiss
switch	beralih, tukar, switch, sakelar
switched	tertukar, beralih
switches	switch, saklar
switching	beralih
swollen	bengkak
swoop	mengusap
swooped	menukik
swooping	menukik
sword	pedang, sword
swordfish	todak
swords	pedang
swore	bersumpah
sworn	disumpah
swp	swp
swr	swr
sws	sws
swung	berayun, mengayunkan
sxt	sxt
sybil	sybil
sybilla	sybilla
sycamore	sycamore
sycophants	penjilat
syd	syd
sydney	sydney
sye	sye
syed	syed
syke	sykes
sykes	sykes
sylhet	sylhet
sylla	sylla
syllables	syllables
syllogism	silogisme
sylva	sylva
sylvanus	sylvanus
sylvester	sylvester
sylvia	sylvia
sylvian	sylvian
symbiosis	simbiosis
symbiotic	simbiosis
symbol	simbol
symbolic	simbolik, simbolis
symbolism	simbol, simbolisme
symbolized	melambangkan
symbolizes	melambangkan
symbolizing	melambangkan
symbols	simbol
symmes	symmes
symmetric	simetri, simetrik
symmetrical	simetris
symmetry	simetri
sympathetic	simpatik, bersimpati
sympathies	simpati
sympathizers	simpatisan
sympathy	simpati
symphonic	simfoni
symphonies	simfoni
symphony	simfoni, symphony
symposia	symposia
symptom	gejala
symptoms	gejalanya, gejala
syn	syn
synapses	sinapsis
synaptic	sinaptik
sync	sinkronisasi, sync
synced	sinkronisasi, disinkronkan
synchronisation	sinkronisasi
synchronization	sinkronisasi
synchronized	disinkronkan
synchronous	sinkron
synchrotron	sinkrotron
syncing	mensinkronkan, sinkronisasi, menyinkronkan
syndicated	sindikasi
syndicates	sindikat
syndication	sindikasi
syndrome	syndrome, sindrom
syne	syne
synod	sinode
synonym	sinonim
synonyms	sinonim
syntax	sintaks, syntax
synth	synth
synthase	sintase
syntheses	syntheses
synthesis	sintesis
synthesised	disintesa
synthesized	disintesis
synthesizer	penyintesis
synthesizing	mensintesis
synthetic	sintetis, sintetik
syria	syria, suriah
syriac	suriah
syrian	suriah
syrians	suriah
syringe	suntik
syriza	syriza
syrup	sirup
sys	sys
sysop	sysop
sysops	sysops
syst	syst
system	sistem, system
systematic	sistematis
systematics	sistematika
systemic	sistemik
systems	sistem, systems
systolic	sistolik
szechuan	szechuan
szekely	szekely
tab	tab
tabasco	tabasco
tabata	tabata
tabby	tabby
taber	taber
tabid	tabid
tabla	tabla
tablas	tablas
tablature	tabulasi
table	meja, tabel
tableau	tableau
tableaux	tableaux
tables	meja, tabel
tablet	tablet
tablets	luh
tabloid	tabloid
tabloids	tabloid
tabo	tabo
tabon	tabon
taboo	tabu
taboos	tabu
tabor	tabor
tabs	tab
tabuk	tabuk
tabula	tabula
tabulated	tabuh
tac	tac
tachibana	tachibana
tacitus	tacitus
tack	tack
tackling	menanggulangi
tacky	norak, tadah
tacna	tacna
taco	taco
tacos	taco
tacs	tacs
tactic	taktik
tactical	taktis
tactics	taktik
tactile	taktil, taek
tad	tad
tada	tada
tadpole	kecebong
tadpoles	kecebong
tae	tae
taegu	taegu
taeko	taeko
tael	tael
taels	tael
taf	taf
taffy	taffy
taft	taft
tag	tanda, tag
tagalog	tagalog
tagged	ditandai
tagging	menandai, penandaan
tagish	tagish
tagmata	tagmata
tago	tago
tags	tanda, tag, tags, label
taguchi	taguchi
tagum	tagum
tahara	tahara
taher	taher
tahitian	tahiti
tahoe	tahoe
tai	tai
taichi	taichi
taiga	taiga
tail	tail, ekor
tailgating	tailgating
tailor	penjahit
tails	ekor
taino	taino
taint	menodai
taipan	taipan
taira	taira
tais	tais
taiwan	taiwan
tajik	tajik
tak	tak
takagi	takagi
takaoka	takaoka
takashi	takashi
takatsuki	takatsuki
take	ambil, take
takedowns	penghapusan
takemoto	takemoto
taken	taken, dibawa, diambil
takeoff	takeoff
takeover	pengambilalihan
taker	pengambil
takers	pengambil
takeshi	takeshi
takht	takht
taki	taki
takin	takin
taking	tahlil, taking, mengambil
takis	takis
tal	tal
tala	tala
talang	talang
talas	talas
talcott	talcott
tale	tale, dongeng, kisah
taleb	taleb
talent	bakat, talenta, bakatnya, talent
talents	bakat, talenta, bakatnya
tales	tales, dongeng
talia	talia
talim	talim
talisay	talisay
talk	bicaralah, talk, bicara
talker	pembicara
talkie	walkie, talkie
talking	berbicara
talkpage	talkpage
talks	perundingan, pembicaraan
talkshow	talkshow
tall	tall, jangkung
tallest	tertinggi
tallis	tallis
tallit	tallit
tallow	gajih
tally	tally
talmudic	talmudic
talons	talon
talton	talton
taluka	taluka
talwar	talwar
tam	tam
tama	tama
tamagotchi	tamagotchi
tamale	tamale
tamara	tamara
tamarind	asam
tambaram	tambaram
tambo	tambo
tambora	tambora
tamborine	tamborine
tambourine	rebana
tame	jinak, tame
tamed	menjinakkan
tamer	tamer
tamers	tamers
tamid	tamid
tamil	tamil
tammi	tammi
tampa	tampa
tampico	tampico
tampon	tampon
tamponade	tamponade
tampons	tampon
tamra	tamra
tan	tan
tanabe	tanabe
tanah	tanah
tanauan	tanauan
tandem	tandem
tandon	tandon
tane	tane
tanenbaum	tanenbaum
tang	tang
tangent	tangen
tanger	tanger
tangerines	keprok
tangible	berwujud
tangier	tangier
tangle	kusut, pergumulan
tangled	kusut
tangles	kusut
tango	tango
tangos	tango
tani	tani
tanjong	tanjong
tank	tangki, tank
tanker	tangki, tanker
tankers	tanker
tankian	tankian
tanks	tank, tanks
tannaim	tannaim
tanned	kecokelatan
tanner	tanner
tanning	berjemur, tanning
tanque	tanque
tans	tans
tant	tant
tanta	tanta
tantalus	tantalus
tanto	tanto
tantra	tantra
tantric	tantra
tantrik	tantrik
tantrums	amukan
tanu	tanu
tanya	tanya
tanza	tanza
tanzania	tanzania
tao	tao
taos	taos
tap	ketuk, tap
tapa	tapa
tapan	tapan
tapasya	tapasya
tape	pita, rekaman, tape
taped	ditempel
taper	lancip
tapering	lentik
tapes	kaset
tapestries	permadani
tapestry	permadani
tapi	tapi
tapia	tapia
tapioca	tapioca
tapir	tapir
tappan	tappan
tapped	disadap
tapper	tapper
tapping	mengetuk, penyadapan
taps	ketuk, keran, ketukan
tar	tar
tara	tara
taraka	taraka
taran	taran
tarantula	tarantula
tarantulas	tarantula
taras	taras
tare	tare
targa	targa
target	menargetkan, targetkan, sasaran, target
targeted	ditargetkan
targets	target
targum	targum
tari	tari
tariff	tarif, tarifnya
tarija	tarija
tarlac	tarlac
tarnished	ternoda
taro	taro
tarot	tarot
tarp	terpal
tarragon	tarragon
tarsiers	tarsius
tart	tart
tartan	tartan
tartar	tartar
tartrate	tartarat
taru	taru
tarver	tarver
tarzan	tarzan
tasha	tasha
task	tugas
tasked	ditugasi
tasking	tasking
tasks	tugas
tasmania	tasmania
tassels	jumbai
tast	tast
taste	taste, rame, selera, rasa
tastes	selera, seleranya
tasting	mencicipi, cicip
tasty	gurih, tasty, lezat
tata	tata
tatar	tatar
tatars	lipka
tathagata	tathagata
tatler	tatler
tats	tato
tatsumi	tatsumi
tattoo	tattoo, tato
tattoos	tato
tau	tau
taub	taub
taught	diajarkan, diajari, diajar
taunton	taunton
tauri	tauri
tauris	tauris
taurus	taurus
taut	kencang
tav	tav
tavera	tavera
tavern	kedai
tavernier	tavernier
taw	taw
tawdry	norak
tax	pajak, tax
taxa	taxa
taxation	perpajakan
taxes	pajak
taxi	taxi, taksi
taxicab	taksi
taxis	taksi
taxonomic	taxonomic
taxonomy	taksonomi
tayabas	tayabas
taylor	taylor
taymyr	taymyr
tayo	tayo
taytay	taytay
taz	taz
taze	taze
tba	tba
tbf	tbf
tbh	sejujurnya, tbh, jujur
tbi	tbi
tbl	tbl
tbm	tbm
tbn	tbn
tbp	tbp
tbr	tbr
tbs	tbs
tbt	tbt
tcas	tcas
tcb	tcb
tcd	tcd
tcdd	tcdd
tcf	tcf
tcg	tcg
tch	tch
tcl	tcl
tcm	tcm
tcp	tcp
tcr	tcr
tcu	tcu
tda	tda
tdd	tdd
tdi	tdi
tdn	tdn
tdp	tdp
tdrs	tdrs
tds	tds
tdt	tdt
tea	teh, tea
teach	mengajar, ajari, teach, ajarkan
teacher	guru
teachers	guru
teaches	mengajarkan
teaching	mengajarkan, mengajari, mengajar, pengajaran
teachings	ajarannya, ajaran
teacup	cangkir
teak	jati
team	tim, team
teams	tim
teamsters	perburuhan
teamwork	kerjasama
teapot	teko, poci
tear	merobek, sobek
teardrop	teardrop
teardrops	teardrops
tearing	merobek
tears	tears
tease	penggoda, menggoda
teaser	teaser, penggoda
teasers	asah
teasing	menggoda
teb	teb
tec	tec
tech	tek, tech, teknologi
technetium	teknesium
technical	teknis
technician	teknisi
technicians	teknisi
technicolor	technicolor
technique	teknik
techniques	teknik
techno	techno
technocrats	teknokrat
technologies	technologies, teknologi
technology	teknologi
tectonic	tektonik
tectonics	tektonik
tecumseh	tecumseh
ted	ted
tedder	tedder
teddy	teddy
teen	teen, remaja
teena	tina
teenagers	remaja
teens	remaja
teeny	mungil
teeth	gigi, giginya
tef	tef
tefillin	tefillin
teflon	teflon
tego	tego
tehran	teheran, tehran
tehsil	tehsil
tei	tei
tejera	tejera
tekke	tekke
tekken	tekken
tekle	tekle
tel	tel
telecasting	telecasting
telecommunications	telekomunikasi
telefilms	telefilms
telegram	telegram
telegrams	telegram
telegraph	telegraf, telegraph
telegraphy	telegrafi
telemark	telemark
teleological	teleologis
telephone	telepon, telephone
telephones	telepon
teleporting	teleport
teles	teles
telescope	teleskop
telescopic	telescopic
teletext	teleteks
television	television, televisi
televisions	televisi
tell	beritahu, tell, katakan
teller	teller
tellers	penyebar
tellier	tellier
telluride	telluride
tellurium	telurium
tem	tem
temp	temp
tempe	tempe
temper	marah
temperament	temperamen
temperance	temperance
temperate	beriklim
temperature	temperatur, suhu
temperatures	temperatur, suhu
tempering	tempering
tempest	tempest
tempi	tempi
templar	templar
template	template, templat
templates	template, templat
temple	temple, candi, kuil
temples	candi, kuil
templeton	templeton
tempo	tempo
temporal	temporal
temporarily	sementara
temporary	temporer, sementara
temps	temps, temp
temptation	pencobaan, alaihi, godaan
temptations	godaan
tempted	tergoda
tempting	tergoda, menggoda
tempts	temps
temu	temu
ten	ten, sepuluh
tenant	penyewa
tenants	penyewa
tench	tench
tend	cenderung
tended	cenderung
tendencies	kecenderungan
tendency	kecenderungan
tender	tender
tenderloin	tenderloin
tenderness	kelembutan
tenders	tender
tendon	tendon, urat
tendons	tendon
tendrils	sulur
tends	cenderung
tenenbaums	tenenbaums
tenga	tenga
teniente	teniente
tennessee	tennessee
tenney	tenney
tennis	tennis, tenis
tenor	tenor
tenorio	tenorio
tenors	tenor
tens	tens, puluhan
tense	tegang, menegangkan
tension	ketegangan
tent	tenda
tentacles	tentakel
tentative	tentatif
tenth	tenth, kesepuluh, sepersepuluh
tenths	persepuluh
tents	tenda
tenure	tenure
tenzing	tenzing
teo	teo
tep	tep
tepe	tepe
tepper	tepper
tepui	tepui
tequila	tequila
ter	ter
tera	tera
terai	terai
teran	teran
terbium	terbium
terek	terek
teresa	teresa
teresina	teresina
teresita	teresita
terim	terim
term	term, istilah
termas	termas
terminal	terminal
terminalia	terminalia
terminals	terminal
terminated	dihentikan, diakhiri
terminating	mengakhiri
termination	pemutusan, penghentian
terminations	penghentian
terminator	terminator
terminators	terminator
termini	termini
termite	rayap
termites	rayap
terms	klu, ketentuan
tern	tern
ternate	ternate
terpene	terpena
terra	terra
terrace	teras, terrace
terraced	berteras
